season,episode,timecode_in,timecode_out,duration_line,line_order,text_line
1,2,"01:05:21,709","01:05:23,289",1.58,697,"Or else, he will die."
1,2,"01:05:26,964","01:05:28,764",1.80,698,Yul…
1,2,"01:05:29,508","01:05:31,258",1.75,699,Uk ingested poison.
1,2,"01:05:32,094","01:05:33,354",1.26,700,They say he's going to die.
1,2,"01:05:33,429","01:05:36,269",2.84,701,What?
1,2,"01:05:33,429","01:05:36,269",2.84,702,Mu-deok was the one who gave it to him.
1,2,"01:05:36,349","01:05:41,599",5.25,703,"But she will not say what kind of poison it was, so my uncle is torturing her right now."
1,2,"01:05:47,276","01:05:48,856",1.58,704,What was the poison?
1,2,"01:05:53,199","01:05:54,949",1.75,705,Keep going.
1,2,"01:05:55,034","01:05:57,414",2.38,706,"She could die, my lord."
1,2,"01:05:55,034","01:05:57,414",2.38,707,Uk is dying.
1,2,"01:05:58,162","01:06:01,832",3.67,708,We must find out what it is in the next two hours.
1,2,"01:06:08,255","01:06:09,335",1.08,709,Young Master Jang.
1,2,"01:06:10,174","01:06:11,304",1.13,710,Young Master Jang…
1,2,"01:06:13,386","01:06:14,596",1.21,711,Open his gate of energy.
1,2,"01:06:15,805","01:06:17,675",1.87,712,That is the only way.
1,2,"01:06:20,142","01:06:21,562",1.42,713,We are running out of time!
1,2,"01:06:22,186","01:06:23,306",1.12,714,Please…
1,2,"01:06:24,313","01:06:26,403",2.09,715,Please save Young Master Jang!
1,2,"01:06:41,122","01:06:42,582",1.46,716,My lord.
1,2,"01:06:41,122","01:06:42,582",1.46,717,How is Uk?
1,2,"01:06:42,665","01:06:44,285",1.62,718,Did something happen to him?
1,2,"01:06:44,375","01:06:46,285",1.91,719,Master Heo Yeom removed the poison.
1,2,"01:06:46,919","01:06:48,419",1.50,720,Young Master Jang is safe.
1,2,"01:06:49,005","01:06:51,585",2.58,721,Did he concoct the antidote?
1,2,"01:06:49,005","01:06:51,585",2.58,722,"No, my lord."
1,2,"01:06:52,341","01:06:55,431",3.09,723,He opened the young master's gate of energy.
1,2,"01:07:20,995","01:07:23,785",2.79,724,"Young Master Jang, are you awake?"
1,2,"01:07:35,926","01:07:37,846",1.92,725,Am I alive or dead?
1,2,"01:07:39,096","01:07:40,806",1.71,726,You barely made it out alive.
1,2,"01:07:40,890","01:07:45,809",4.92,727,Master Heo saved you by opening your gate of energy.
1,2,"01:07:48,230","01:07:49,900",1.67,728,He opened it?
1,2,"01:07:49,982","01:07:55,151",5.17,729,Mu-deok that lunatic would not tell us what kind of poison you took.
1,2,"01:07:55,237","01:07:59,027",3.79,730,So he had no choice but to do that to remove the poison.
1,2,"01:08:03,120","01:08:05,370",2.25,731,I am betting everything on you.
1,2,"01:08:05,998","01:08:09,168",3.17,732,So I hope you will survive.
1,2,"01:08:12,171","01:08:13,591",1.42,733,Where is Mu-deok?
1,2,"01:08:32,608","01:08:33,728",1.12,734,Mu-deok…
1,2,"01:08:40,407","01:08:41,657",1.25,735,Mu-deok!
1,2,"01:08:52,211","01:08:53,328",1.12,736,Mu-deok.
1,2,"01:08:56,674","01:08:57,844",1.17,737,Mu-deok.
1,2,"01:09:02,346","01:09:03,426",1.08,738,Mu-deok.
1,2,"01:09:18,028","01:09:19,738",1.71,739,Both of us could have died.
1,2,"01:09:20,614","01:09:21,744",1.13,740,You are…
1,2,"01:09:23,075","01:09:24,405",1.33,741,You are really crazy.
1,2,"01:09:27,580","01:09:32,213",4.63,742,So you survived… my pupil.
1,2,"01:09:38,507","01:09:39,757",1.25,743,That is right.
1,2,"01:09:41,677","01:09:43,467",1.79,744,I almost died thanks to you.
1,2,"01:09:50,019","01:09:51,769",1.75,745,My crazy master.
