"season","episode","number_line","timecode_in","timecode_out","text"
"1","9","238","00:21:21:01","00:21:22:15","Then you suddenly become intimate."
"1","9","239","00:21:22:17","00:21:24:11","You need to tell a woman how you feel"
"1","9","240","00:21:24:13","00:21:28:14","so that she can make up her mind
and decide to wait for you."
"1","9","241","00:21:28:16","00:21:31:24","If that love is fickle just because
I did not express my love out loud,"
"1","9","242","00:21:33:02","00:21:34:05","then I do not need it."
"1","9","243","00:21:36:00","00:21:39:04","If a woman chooses to leave me
and love someone else,"
"1","9","244","00:21:39:16","00:21:41:03","then so be it."
"1","9","245","00:21:41:22","00:21:42:21","""So be it…"""
"1","9","246","00:21:51:08","00:21:52:16","Enjoy the rest of the night."
"1","9","247","00:21:54:07","00:21:55:19","Where are you going?"
"1","9","248","00:21:55:21","00:21:57:22","I am leaving."
"1","9","249","00:21:58:14","00:22:00:00","Maidservant Kim."
"1","9","250","00:22:00:22","00:22:03:24","Just stay here. Stay here and drink…"
"1","9","251","00:22:04:01","00:22:05:13","Stay here and drink with us."
"1","9","252","00:22:06:10","00:22:09:07","Maidservant Kim. Come back, all right?"
"1","9","253","00:22:09:09","00:22:11:07","-I will be waiting.
-My goodness."
"1","9","254","00:22:11:09","00:22:13:21","-Maidservant Kim.
-He will get rejected once again."
"1","9","255","00:22:13:23","00:22:15:12","Maidservant Kim!"
"1","9","256","00:22:26:09","00:22:29:03","So this is where worldly people drink."
"1","9","257","00:22:29:05","00:22:31:19","Everyone is waiting for you.
You should go inside."
"1","9","258","00:22:31:21","00:22:34:01","My training forbids me to drink alcohol."
"1","9","259","00:22:34:03","00:22:37:18","I have run out of tea,
so I must return to Danhyanggok."
"1","9","260","00:22:37:20","00:22:39:14","So just pack me some food."
"1","9","261","00:22:39:16","00:22:41:00","I will, sir."
"1","9","262","00:22:47:02","00:22:50:15","The smell of women's perfume
and the wonderful scent of alcohol."
"1","9","263","00:22:52:22","00:22:54:19","This is not the kind of place for me."
"1","9","264","00:23:00:12","00:23:01:20","He loves me."
"1","9","265","00:23:03:24","00:23:05:14","He loves me not."
"1","9","266","00:23:07:02","00:23:08:09","He loves me."
"1","9","267","00:23:09:18","00:23:12:14","He loves me. He loves me not.
He loves me. He loves me not…"
"1","9","268","00:23:12:16","00:23:15:14","Gosh, what in the world am I doing?"
"1","9","269","00:23:15:16","00:23:17:04","Forget it."
"1","9","270","00:23:22:06","00:23:25:11","Oh, dear! My goodness!
What am I going to do?"
"1","9","271","00:23:25:13","00:23:26:19","Right."
"1","9","272","00:23:37:16","00:23:38:20","My gosh."
"1","9","273","00:24:30:14","00:24:32:00","You are a mage."
"1","9","274","00:24:37:13","00:24:38:13","Master Lee?"
"1","9","275","00:24:39:23","00:24:41:11","You are Master Lee, are you not?"
"1","9","276","00:24:42:10","00:24:46:03","I am a maid working for the Jang family.
I serve Young Master Jang."
"1","9","277","00:24:47:11","00:24:48:20","Thank you."
"1","9","278","00:24:49:10","00:24:50:13","No need to thank me."
"1","9","279","00:24:54:24","00:24:56:03","Goodness."
"1","9","280","00:25:08:23","00:25:11:01","I think it got tangled
when you held onto me."
"1","9","281","00:25:11:03","00:25:13:22","Wait. Let me do it."
"1","9","282","00:25:14:13","00:25:16:23","Excuse me for this."
"1","9","283","00:25:23:17","00:25:24:23","All done."
