"season","episode","number_line","timecode_in","timecode_out","text"
"1","3","239","00:16:41:23","00:16:44:14","Then I will respect your decision
and let you leave."
"1","3","240","00:16:51:02","00:16:53:13","Now, kneel before your master."
"1","3","241","00:17:00:19","00:17:02:02","I, Jang Uk, your pupil,"
"1","3","242","00:17:02:20","00:17:05:17","will serve and protect my master, Mu-deok,
with all my heart."
"1","3","243","00:18:25:09","00:18:27:12","You have returned to your true self."
"1","3","244","00:18:35:03","00:18:37:10","You will not run wild for a while."
"1","3","245","00:18:37:23","00:18:41:07","Then I shall meet you in the royal palace."
"1","3","246","00:18:50:11","00:18:53:01","Feeding human souls
to soul shifters who run wild"
"1","3","247","00:18:53:03","00:18:55:03","allow them to continue to be of use."
"1","3","248","00:18:57:07","00:19:00:05","Did you kill the gisaeng
that Naksu's soul has shifted into?"
"1","3","249","00:19:00:07","00:19:02:19","Yes, we threw the body away
in Lake Gyeongcheondaeho."
"1","3","250","00:19:02:21","00:19:04:21","Did you check for the blue mark?"
"1","3","251","00:19:10:05","00:19:11:19","There is no blue mark."
"1","3","252","00:19:13:03","00:19:14:14","She is not Naksu."
"1","3","253","00:19:16:13","00:19:18:17","Yes, I checked."
"1","3","254","00:19:18:19","00:19:22:06","The Naksu I used to know
would not have lost to you,"
"1","3","255","00:19:22:22","00:19:25:15","but she must have lost her energy
due to the body she is in."
"1","3","256","00:19:26:04","00:19:29:11","Do soul shifters sometimes lose energy?"
"1","3","257","00:19:30:14","00:19:31:21","If a soul is too strong,"
"1","3","258","00:19:31:24","00:19:36:10","it enters an unbefitting body
and cannot access its energy."
"1","3","259","00:19:36:12","00:19:38:06","Have you seen that before?"
"1","3","260","00:19:47:06","00:19:48:10","Your Majesty."
"1","3","261","00:19:48:13","00:19:50:06","I am Master Jang's pupil, Jin Mu."
"1","3","262","00:19:50:08","00:19:52:04","I heard you asked for me."
"1","3","263","00:20:02:14","00:20:03:14","Jin Mu."
"1","3","264","00:20:04:12","00:20:05:14","Yes, Your Majesty."
"1","3","265","00:20:05:16","00:20:08:19","I am not the king.
I am your master, Jang Gang."
"1","3","266","00:20:09:12","00:20:12:07","Right now, my soul has shifted
into the king's body."
"1","3","267","00:20:22:09","00:20:25:00","Master, is that you?"
"1","3","268","00:20:25:02","00:20:28:13","Yes, the king and I have switched bodies."
"1","3","269","00:20:29:04","00:20:31:00","Then where is His Majesty?"
"1","3","270","00:20:31:02","00:20:32:22","His soul is inside my body."
"1","3","271","00:20:33:12","00:20:35:14","I must get my body back."
"1","3","272","00:20:36:03","00:20:38:16","But I cannot seem to retrieve my energy."
"1","3","273","00:20:38:18","00:20:41:12","I need you to help me."
"1","3","274","00:20:43:05","00:20:44:07","Master."
"1","3","275","00:20:44:20","00:20:47:18","I do not know
how the alchemy of souls works."
"1","3","276","00:20:48:14","00:20:52:14","Go to the Cheonbugwan Secret Room
and bring me the Soul Ejector."
"1","3","277","00:20:53:02","00:20:56:05","I shall teach you the alchemy of souls."
"1","3","278","00:20:58:23","00:21:02:00","He could not retrieve his energy
due to the weak body he was in,"
"1","3","279","00:21:02:02","00:21:04:02","which was why I was given a chance."
"1","3","280","00:21:05:13","00:21:07:01","I was lucky."
"1","3","281","00:21:09:11","00:21:11:11","Burn these bodies."
"1","3","282","00:21:30:07","00:21:35:03","Search the brothel that
the dead gisaeng used to work at."
"1","3","283","00:21:35:17","00:21:38:03","Find the owner of the Spirit Plaque,"
"1","3","284","00:21:39:05","00:21:40:18","and do it discreetly."
"1","3","285","00:21:41:08","00:21:42:09","Yes, sir."
"1","3","286","00:21:57:03","00:21:58:11","What are you doing?"
"1","3","287","00:22:00:14","00:22:01:14","It is cold."
"1","3","288","00:22:02:06","00:22:04:05","It is freezing."
"1","3","289","00:22:04:08","00:22:07:02","Of course, it is cold.
So why are you sitting there?"
"1","3","290","00:22:09:14","00:22:12:01","I have never felt this cold before."
"1","3","291","00:22:12:18","00:22:15:22","I would easily collapse
because my gate of energy was closed."
"1","3","292","00:22:16:00","00:22:18:05","Even though I am shivering, I can stand."
"1","3","293","00:22:18:07","00:22:20:23","I guess my gate of energy
is really open now."
"1","3","294","00:22:21:01","00:22:23:11","If you master your spells,
you will neither feel cold on ice"
"1","3","295","00:22:23:13","00:22:25:00","nor hot walking on fire."
"1","3","296","00:22:25:17","00:22:27:24","What were you like
before you shifted souls?"
"1","3","297","00:22:28:01","00:22:30:11","I had heard many rumors
since you were so infamous."
"1","3","298","00:22:31:06","00:22:32:13","But I never actually saw you myself."
"1","3","299","00:22:32:16","00:22:34:23","I heard you were pretty strong."
"1","3","300","00:22:36:08","00:22:40:18","I was not just strong.
I was extremely strong."
"1","3","301","00:22:41:10","00:22:43:00","""Extremely""? I see."
"1","3","302","00:22:43:02","00:22:46:16","In order to become the best mage,
you must go through several steps."
"1","3","303","00:22:48:18","00:22:51:08","First is Jipsu, the ability
to gather the energy of water."
"1","3","304","00:22:57:04","00:23:00:04","Second is Ryusu, the ability
to gain energy from the flow of water."
"1","3","305","00:23:01:18","00:23:03:17","Then comes Chisu,
the ability to control the energy"
"1","3","306","00:23:06:02","00:23:07:05","in the atmosphere."
"1","3","307","00:23:07:23","00:23:11:09","I am a mage
who has mastered all three steps."
"1","3","308","00:23:11:11","00:23:14:03","Not many in Daeho have mastered all three."
"1","3","309","00:23:14:18","00:23:17:23","I guess you really did
live up to your name."
"1","3","310","00:23:18:17","00:23:19:18","Yes."
"1","3","311","00:23:20:13","00:23:22:19","I moved silently like a shadow,"
"1","3","312","00:23:23:12","00:23:27:11","and the heads of my enemies
fell to the ground where I passed."
"1","3","313","00:23:28:03","00:23:29:17","I was Naksu,"
"1","3","314","00:23:30:23","00:23:32:13","the Shadow Assassin."
"1","3","315","00:23:45:10","00:23:47:10","I walked on water like I was flying,"
"1","3","316","00:23:48:09","00:23:50:17","and the wind blew as I passed by."
"1","3","317","00:24:08:08","00:24:11:21","If I did this, it would rain."
"1","3","318","00:24:15:18","00:24:19:11","I am Naksu, the best mage in this land,"
"1","3","319","00:24:20:01","00:24:23:01","who even has the ability
to create snow and rain…"
"1","3","320","00:24:27:02","00:24:28:10","Are you all right?"
"1","3","321","00:24:30:14","00:24:32:01","All I did was run for a bit,"
"1","3","322","00:24:32:22","00:24:35:23","but it feels like
my lungs are going to explode."
"1","3","323","00:24:40:20","00:24:41:18","What is the matter?"
"1","3","324","00:24:41:20","00:24:43:22","I have cramps!"
"1","3","325","00:24:43:24","00:24:44:23","You have cramps?"
"1","3","326","00:24:45:00","00:24:48:05","These legs are short, skinny, weak,
and cannot stand the cold."
"1","3","327","00:24:49:00","00:24:50:21","What a useless body."
"1","3","328","00:24:52:22","00:24:56:18","Be careful. You are no longer Naksu,
the Shadow Assassin."
"1","3","329","00:24:56:20","00:24:58:21","You are Mu-deok, our family maid."
"1","3","330","00:24:58:23","00:25:02:01","You should not run around
like you did earlier."
"1","3","331","00:25:02:18","00:25:03:18","You could get hurt."
"1","3","332","00:25:05:03","00:25:06:16","I feel miserable."
"1","3","333","00:25:10:15","00:25:12:19","Do not feel miserable. You have me."
"1","3","334","00:25:12:21","00:25:15:20","Let us begin training
now that my gate of energy is open."
"1","3","335","00:25:15:22","00:25:18:03","But first, put your shoes back on.
It is cold."
"1","3","336","00:25:33:07","00:25:34:16","What was that for?"
"1","3","337","00:25:35:06","00:25:36:13","You are not agile."
"1","3","338","00:25:37:22","00:25:38:18","Pick it up."
"1","3","339","00:25:42:04","00:25:43:07","What are you doing?"
"1","3","340","00:25:44:07","00:25:47:17","Let me see how good my pupil is
so I can forget how miserable I feel."
"1","3","341","00:25:47:19","00:25:48:23","What?"
"1","3","342","00:26:02:08","00:26:03:16","Why did you hit me?"
"1","3","343","00:26:03:18","00:26:05:18","You have no swordsmanship."
"1","3","344","00:26:06:05","00:26:07:08","Then show me how you fight."
"1","3","345","00:26:23:16","00:26:24:16","You little…"
"1","3","346","00:26:25:06","00:26:26:07","Gosh, that hurts."
"1","3","347","00:26:38:20","00:26:40:08","You fight poorly too."
"1","3","348","00:26:42:01","00:26:44:13","You are worse than what I had expected."
"1","3","349","00:26:44:16","00:26:47:12","That is because I never learned properly!"
"1","3","350","00:26:51:16","00:26:53:15","You had 12 masters."
"1","3","351","00:26:54:05","00:26:56:17","You may not have been able
to learn how to cast spells,"
"1","3","352","00:26:56:19","00:27:00:04","but you could have learned
basic martial arts."
"1","3","353","00:27:00:06","00:27:02:10","I did not feel motivated to do so."
"1","3","354","00:27:02:12","00:27:03:12","As you already know,"
